index	Dialister	Sodaliphilus	Pseudoscardovia	Fibrobacter	Bifidobacterium	Pyramidobacter	Eubacterium (T)	Oribacterium	Bacteroidales (RUG11257)	Streptococcus	Pseudoramibacter	Lachnospiraceae	Cryptobacteroides	Bacteroidales (UBA1711)	Treponema (D)	Limosilactobacillus	Limimorpha	Lactobacillus	Prevotella
133s	0.0	0.08134938288866575	0.512246895377067	0.29616259707904874	1.1376202763336851	0.3914939051517039	0.04703011198250988	1.0308492112923113	2.5294573741944504	0.8605239408691673	0.3012469335095903	2.2714273003444636	3.9797643410064443	4.696655777712811	1.099487753104623	1.3803973408920467	28.429067151373406	4.877149720997038	6.6070951914888205
134s	0.10292931259910423	0.05841933958327537	0.5118646896820319	0.4923915764876068	0.23645923164659083	0.24480485158705872	0.0723287061507219	1.630177761704732	2.2032436642835282	1.4437922497009485	0.12240242579352936	1.9445294461290235	4.684674659915988	5.744568392355412	1.2657523576376333	1.9695663059504271	35.98631318329763	2.8458563996995574	3.463432275294183
147s	0.005502164184579268	0.12471572151713008	0.17973736336292276	0.18340547281930894	0.7134472892671117	1.480082165651823	0.23659305993690852	1.049079304526447	3.3728266451470907	2.1751889076370037	0.7886435331230284	1.4030518670677132	2.419118186486685	5.968014085540312	0.6547575379649329	1.02707064778813	17.77015626146284	11.229917100726286	10.635683368791724
148s	0.8768139883599766	0.10674257249599715	0.3913894324853229	0.19569471624266144	0.09149363356799756	0.9810150710346405	0.13215747070932982	1.7866673443972858	5.4845350344371875	3.080285663455918	1.4664396269092943	2.584695148295931	1.8349556510026177	6.699367169034488	1.311408747807965	2.2441355122372735	13.16745876432765	8.974000559127761	10.847078557450377
149s	1.0094227713243358	0.17010228518991025	0.36930101389914727	0.07833657870587972	0.5908816222386356	1.3742474092974328	0.5080686676067055	1.363056469482307	3.7847758454755027	2.9946954945276305	2.036751046352873	0.9713735759529085	3.2185142908301443	4.169744175115826	1.262338011146176	3.06855569730746	14.44078873743817	9.304147362295485	12.01683117348195
150s	1.466448742395351	0.2610551166802869	0.2519749387087987	0.18387360392263688	0.8376464178697902	0.8172160174339418	0.30645600653772814	1.3892672296377009	4.58321983110869	3.516298919458821	2.267774448379188	1.5731408335603376	3.203032779442477	9.720330518478162	1.686643058203941	6.494597294106964	7.209661309361663	7.711341142286389	13.472714065195678
151s	0.0030603969334822728	0.5539318449602914	0.8400789582408839	0.5187372802252452	4.0948110969992815	0.08110051873728022	0.052026747869198635	0.6717571268993588	1.4613395357377852	0.3687778304846138	0.12394607580603204	1.2073265902587564	4.582944407889703	4.257012134473841	0.7589784395036037	1.7092316873498492	30.131138008599716	2.1790026166393783	5.0481247417790085
152s	0.008116356080773976	0.7499513018635153	1.0697357314460099	0.5811310953834167	0.11362898513083566	0.055191221349263034	0.14284786702162197	1.2482955652230374	1.5388611129147458	1.0421401207713785	0.4074410752548536	1.3570547367054087	4.894162716706708	6.280436335302903	1.2369326667099538	0.5811310953834167	26.2856308031946	2.621583014089994	5.892474514641907
153s	0.0	2.9325710442239785	1.3922986379687237	0.3430300992096855	1.8580797040524635	0.2135530519589709	0.1933748108289894	1.7790482596267025	0.11098032621489828	1.3620312762737514	1.2460063897763578	0.9197914915083235	7.210358163780057	3.692618126786615	1.5184126450311082	1.4057507987220448	21.02404573734656	3.993610223642172	8.416008071296451
154s	1.4669448428739078	0.17603338114486894	0.28469596209849174	0.20863215543095578	0.2781762072412744	1.1713826226800539	0.19124614247837615	1.8559568826878776	2.5361846394575562	5.154952840439867	1.662537488590429	1.6125527013517624	2.8404398661277	9.77528578258791	1.438692571825966	3.5728256617551177	11.383491980701525	7.249967401225714	11.28134915460512
155s	0.0033028371371007694	0.2592727152624104	0.10073653268157347	0.24440994814545694	0.07431383558476731	1.5556362915744626	0.17835320540344157	1.5688476401228655	2.711629289559732	3.6298180136737455	1.0536050467351454	0.961125606896324	3.1459523730884826	4.044324074379892	1.2203983221587344	2.1303299534299964	14.411929847739207	8.551045347953892	12.730785744954916
156s	1.009151620084096	0.08656937917388079	0.1360375958446698	0.1607717041800643	0.02968093000247341	0.9695770467474647	0.22508038585209003	1.540934949295078	3.440514469453376	4.427405392035618	1.8501113034875092	1.5928765767994064	3.0472421469206035	5.364828097947069	1.0413059609201087	3.3465248577788773	16.158792975513233	6.653475142221123	10.163245115013604
157s	0.013257983792114816	0.2535589400241958	0.20549874877777963	0.20549874877777963	0.3364213387249134	1.3108831474453524	0.27344591571236804	1.362257834639797	3.0360782883942927	3.408959082547522	1.3075686514973235	2.0185280323494803	3.0128768167580913	5.584925672428366	1.1186423824596874	2.520674168475829	16.39183971097595	8.390646492434662	10.863260469664075
158s	0.06516662744601126	0.47245804898358157	0.6100320402584943	0.35841645095306196	0.12128233441340984	0.19187951414658871	0.17377767318936335	1.2073927918469307	2.943359339644842	2.1504987057183715	0.595550567492714	1.3413464149303984	4.501927846061945	5.388918052965987	1.6526980793946746	3.578733957243452	14.329417301739586	5.787158554024945	8.864471516753254
44s	0.6359888332193238	0.15529959880936975	0.3179944166096619	0.3032039786278171	0.6914529756512414	3.329697350662796	0.2218565697276711	1.1499565530884281	10.203553402725138	1.84140952873967	0.7247314611103921	1.3884523655456746	2.194531235556213	6.905285732773763	1.7582133150917931	6.5040951025162235	6.3968644271478485	9.6452143689105	12.209506554012831
45s	0.14740697726359048	0.9201768883727164	0.10422715564092255	0.16974136775807389	0.22036598621223627	3.198284718810024	0.08189276514643916	0.7191673739223656	8.603207218475008	1.4219561948154436	0.12953946486800375	0.9722904661931776	3.819180774556662	3.1953068000774256	1.6974136775807387	4.329893837197183	8.741680439540806	7.998689715757656	13.417012849719331
46s	0.5999625858521073	0.11491488281354391	0.17905342205831262	0.34207220930543303	0.7242310056388466	3.7307250327373795	0.08952671102915631	1.3656163980865337	3.6652502739250115	3.5035677062454904	1.0502685801330873	1.8332932467463054	2.5601966915203507	1.256046393543387	2.727224137470269	3.7307250327373795	5.868676340896336	4.564526042919372	12.857104679440926
47s	0.6377137790509319	0.5558681603492079	0.4637918393097686	0.2728187290057462	0.28134431428717577	3.48866949716098	0.2608829096117449	1.5397207018261803	5.021569730762017	1.9779357852916604	0.2711136119494603	1.2259791634695723	1.9813460194042323	2.852660835166334	2.7588793970706087	6.262894947738163	19.953279792657767	6.776135181680222	11.148055313997306
48s	0.3330757547496602	0.12790108982386952	0.21583308907777987	0.3597218151296331	0.8153694476271683	3.332089850515602	0.2797836339897146	1.2630232620107116	9.083641983532734	2.487409736470463	0.5142689653334754	2.3914839191025603	3.2055210637107305	9.93098670361587	3.1362413067228014	4.349969357030563	2.486077433451464	9.375416344693436	11.152708572037625
49s	0.21591130130324837	0.1575568955456137	0.2100758607274849	0.08558646177786423	0.604940673020813	1.6631005640925889	0.11476366465668157	0.7138688971017312	4.681968488620891	0.6418984633339817	0.06808014005057382	1.0717759190818905	1.47442131880957	2.0676911106788562	1.048434156778837	2.896323672437269	46.514296829410625	7.35460027232056	12.083252285547559
50s	0.672999058895625	6.447659276443939	0.13897704143047865	0.12256243023790245	1.0494408089120395	3.7250224333019633	0.5679455472631372	1.9347355058983169	0.15539165262305488	4.025956971832527	1.2234356875533476	1.4685605480291524	6.174082423234335	6.5100347989757275	1.7060252566150884	7.870258913133878	0.026263377908121947	9.972423453196471	17.210172681709746
51s	0.8719570591772646	4.742867324439297	0.189313793180249	0.2561304260673957	2.4254437738034254	4.423261097129112	0.6158266331098688	1.7082785808147174	0.16370075057350944	3.0746787233568678	1.8875698790618944	1.5111695137976346	4.527940488652309	3.361990244771598	2.139245862936814	8.0992895164703	1.4265351121405823	11.465734203434375	18.366778770128512
52s	0.8102604098964427	0.11482299926339962	0.2502274795268426	0.17765067810563717	0.28055808310585384	4.468347848693618	0.1191559426318298	1.8100870921617056	6.618570995277091	1.5587763767927552	0.21014775336886346	1.3345465574764939	2.908488236058755	6.6911477966982975	3.1792971965856407	2.60626543611075	1.789505611161662	5.639325794011872	13.065990727501193
53s	0.8345361216317406	0.39068010895634153	0.8150021161839235	0.5925314985837846	0.26587951859528797	5.058222188459744	0.2843283015182263	2.3375693185887765	3.352252379350386	1.4563686283872508	0.06619857401760232	1.0374727337840624	2.6718178562514243	2.3169500906160807	3.5226323157563457	2.7488686555178137	19.36579595646087	5.319760816955517	14.173006174916166
54s	0.36621734462602884	0.10139568173684838	0.3089586067040439	0.26005010139568174	0.25169986878205897	5.12107837289753	0.20398425384707147	1.7082190146725513	5.666229273529763	1.9145890492663724	0.2159131575808183	1.7404270547536682	3.096743409280687	7.99952284385065	4.373136108791602	1.4851485148514851	2.8295359656447574	4.626028867947036	11.077180007157342
55s	0.4081537997727326	0.27596762598269986	0.3130725168711301	0.1913220936434684	0.3872822986479905	5.1309106931657436	0.16233389763688225	1.5792769184388118	3.3962570441316293	2.5799494445861644	0.11827183970687136	2.2610792885137174	2.8315669859233323	1.2604067623663644	2.7074975070151432	3.2513160640986993	19.470791493703764	3.9783400199438788	13.790264604253148
68s	0.8614720920323818	0.3062420110779719	0.46069450362164466	0.4234128674904133	0.5605560289731571	2.636344269279932	0.43406476352790796	1.1783659991478483	8.17666169578185	1.8667447805709416	1.0931508308478908	1.5977844056242012	2.38469322539412	8.50021303792075	1.7176182360460164	4.998402215594376	2.3873561994034938	8.874360886237751	14.613069876438006
69s	0.40471468420967766	0.5256453667424499	0.17252777374675501	0.2644350924716619	0.2209000467598639	3.1732211096599428	0.25314822876860316	0.7707315500088683	7.9443396378529165	1.564036827423854	0.3305438655895774	1.1577097341137395	4.290620616262758	7.110724132927006	1.43343169028846	3.855270159144778	1.8462084200003226	6.902723358970637	15.64036827423854
70s	0.7646614814085524	0.2838764727117587	0.21824029405008039	0.32982179777493353	0.5710347543566013	2.907682714712349	0.31341275310951394	1.3094417643004823	2.533556496340783	3.4262085261396082	1.1962193561090873	1.6884906960716748	2.079025959108661	0.9254701191296643	2.1577893735026743	3.5361491253979196	12.525023793114764	4.839027271832234	13.47510747924256
71s	0.8531227026380126	0.7180591885931169	0.569318356670257	0.30944931698893846	0.2530303807423364	2.6875929630199518	0.5368347267100921	1.6156331743345131	4.879383152963704	1.911405173445487	0.685575558632952	1.4292797182472516	2.0037270691217453	4.846899523003539	2.5542391137098015	5.532475081636491	15.380143953770666	7.095108649193893	13.378126549383666
72s	0.48773571529845455	0.197079257053736	0.22827165745073016	0.3870693321990642	0.7287679001843187	2.869700836523465	0.36721962285552245	1.2788884162767618	9.150716007372749	2.406068339713597	0.6224301715582022	2.167871827591096	3.632496809868141	11.695732312491138	2.513823904721395	3.73174535658585	2.1324259180490572	7.466326385935062	13.303558769318022
73s	0.5009161778577701	0.5572963537205494	0.4445360019949909	0.4445360019949909	0.7112576031919854	2.950201125435049	0.6386139150610967	1.0690548730903926	5.562121195693422	0.9562945213648341	0.2580477279873361	1.9483687697195087	2.259543971116002	3.7232600752458502	2.0763083995619693	3.921674924916785	17.813967104335852	7.291474666869056	13.857596686580434
74s	0.8960972814668619	5.139428280384542	0.23238046730756987	0.23715540841662952	0.8467562233399121	2.4224867893295983	0.3899535239065385	1.8272107977334944	0.11778188069013816	4.394537467371236	1.6871458585344112	1.3019672757369327	6.511428025721017	6.264722735086267	1.7237537403705354	6.700834023047049	0.025466352581651492	9.489399630737887	20.134335009868213
75s	0.9310801383807178	4.834783103885195	0.25056590879970386	0.555231275181162	2.0685924175339188	3.2573568143961507	0.6164490824447261	1.7197932831252403	0.10819891516350849	2.78327472558762	2.101336826070244	1.3724178186529234	4.132913825258752	4.62692729317635	1.7966714596887856	6.335331216810694	0.40574593186315683	10.718810950869152	20.30865164220327
76s	0.8653184757188058	0.2971522905489063	0.20635575732562939	0.25725684413261796	0.29577658550006874	3.638739854175265	0.3425505571605448	1.5765579859678085	3.7047736965194664	1.5683037556747832	0.3618104278442702	1.551795295088733	3.1090934103728163	3.6511211996148027	2.5753198514238544	2.612463887742468	9.163571330306782	4.812216260833678	15.237309120924476
77s	0.8026925405923027	0.5492106856684176	0.6942586359859739	0.7069327287321683	0.25629831997859487	4.017687400543577	0.3027699933813071	2.6348030586810496	3.2262607201701146	1.6631226148061569	0.15068088042697608	1.1265860218839334	2.710847615158215	2.508062131219107	2.6657841742828574	2.6136795707707257	18.66753038261678	4.940079705961048	15.777837236484487
78s	0.5216174703833812	0.2828596195081893	0.44557993825752384	0.352814149063978	0.4562251927551439	3.7395258299496628	0.4486214395425582	1.931353315996776	5.400185531578387	2.346518241403957	0.47903645239290116	1.580059917575315	3.003482518971364	6.641118055872379	2.9517769971257812	2.0940736347461106	3.5783262618428457	5.599403865748133	12.468634517998083
79s	0.654982940297894	0.3864125296318119	0.49055207662478245	0.36311815727812113	0.5864700804340974	5.215198892832184	0.28090272544156536	1.5250962605681087	3.1063730662245304	2.366434179695529	0.44807410350922866	2.0485345099275136	2.5349758149604678	1.653900437112046	1.842995930336124	3.596925142849313	18.25045561051809	3.1803669548774303	14.109538360350237
