index	Dialister	Sodaliphilus	Pseudoscardovia	Fibrobacter	Bifidobacterium	Pyramidobacter	Eubacterium (T)	Oribacterium	Bacteroidales (RUG11257)	Streptococcus	Pseudoramibacter	Lachnospiraceae	Cryptobacteroides	Bacteroidales (UBA1711)	Treponema (D)	Limosilactobacillus	Limimorpha	Lactobacillus	Prevotella
10s	0.3174083769633508	0.8311518324607329	4.119764397905759	0.9554973821989529	2.3821989528795813	0.10471204188481677	3.426047120418848	3.262434554973822	0.11780104712041885	0.8344240837696335	0.12761780104712042	2.326570680628272	0.28141361256544506	0.18979057591623036	3.134816753926702	16.537958115183248	0.026178010471204192	23.484947643979055	13.154450261780104
110s	2.2382173141392228	0.258331690001972	0.9327548806941431	0.9840268191678171	0.17550778939065273	0.14001183198580164	1.75704989154013	3.2261881285742455	0.1735357917570499	2.6976927627686846	4.647998422401893	1.977913626503648	0.23663971603234074	2.6523368171958195	8.442121869453757	10.191283770459474	0.16564780122263853	12.092289489252613	22.697692762768686
11s	2.5502993346354788	1.6260937227065568	3.501500643132771	0.3175964302161244	0.5621456814825401	1.27673764946882	4.757594524637543	1.221158274180998	0.22390548330236767	1.35296079272069	2.6773379067219287	5.935877280739364	0.5351499849141695	1.1830467025550633	4.82746573928509	12.105187937687582	0.02858367871945119	15.046130881488892	22.203166436409255
12s	1.3984106490152934	0.3291447691440417	1.0656289210961793	1.2983942827008055	2.2676437962575693	0.2200360058918732	1.6566347220454258	2.0076012438399014	0.06364677856376498	2.3967558327726355	1.3111236384135587	1.6693640777581786	0.32005237220636107	0.2582240730301322	5.728210070738848	15.317051881216926	0.1382044334527468	23.220163299449002	19.081304213416743
13s	1.1957651951980337	1.8149163436997826	4.357689762737499	0.5498314270409931	4.46324479314365	0.6947726628225731	1.7865582758294734	1.745596622239027	0.023631723225257587	2.6309985190786778	4.864984087973028	3.714906891010492	1.005135961180956	0.6931972146075559	7.710243564294042	9.3943977061474	0.2347417840375587	11.562214450011028	20.00189053785802
14s	1.7355786021227813	0.5010856856522465	1.8190928830648223	0.24598751841110283	1.9785292375905372	0.3674628361449808	5.208254247840017	1.776576521857965	0.31583582610808264	1.6049926355588624	1.9709370302321696	1.6247323746906177	0.3188727090514296	0.4585693244453893	3.0247354115735607	16.56467801448593	0.35227842142824606	21.086596717129538	18.388326221965777
15s	0.4922411981871117	3.046492781462917	7.149503256595732	0.9754779842122641	1.371672119338476	0.150073536032656	4.340126662064411	1.2606177026743104	0.07803823873698112	0.5222559053936429	1.2125941711438606	3.175556022451001	0.7743794459285049	0.399195605846865	3.2806074976738606	11.93684905603746	0.21910736260767777	22.435993636882074	16.54710808296065
16s	1.7840033466931162	0.2145662118942553	0.8852543081926508	0.8704101048540546	2.435798820560571	0.36435771831099956	2.14296317288099	2.454691442991512	0.4574713574349217	2.7434786715787483	1.5168076865983835	1.5154582135676018	0.41698716651147727	0.7961890881610731	6.660998879937384	13.926561677664873	0.1133557345856443	19.463449522961284	20.258289138091577
17s	1.7462149314428597	1.552496359189954	1.6624076058582695	0.19371857225290579	3.3261891022998933	0.5591734674250542	4.028247190393757	1.6816420740252247	0.10853735608496139	1.2887093671859973	4.235704668480202	2.4441513477866623	0.7364053526777128	0.5152089687577281	4.811364822905504	9.387794356057483	0.045338389250680074	19.88157063171489	21.04937762756574
18s	1.6835538679117346	0.4552763624387314	1.6041226727628495	0.6335122149679369	1.5014433229362418	0.35840905128155454	4.839490865412558	3.3535463122614644	0.0716818102563109	1.148846310324118	1.0984753085223862	2.801402638665556	0.42040413042214775	0.2537923552318035	5.798477245868609	11.10486855105876	0.1840478911986361	16.38219966290176	22.9653021291435
19s	1.3075430873684997	2.214056554502723	2.191673505931508	0.24061777214056554	2.0704319928374244	0.6658956949936581	6.871595911363128	1.3392524061777216	0.10445422666567188	0.4178169066626875	2.137581138551071	7.371483996120272	1.066925315227934	0.7703499216593299	5.502499440423786	9.803775274192345	0.07461016190405133	11.935760650600612	21.256435126464226
20s	2.5249548786327307	0.6943165494125014	1.1013296990681056	0.4788389995948285	2.4126118825739438	0.5396147187741722	0.957677999189657	4.302184242513536	0.03315039227964198	3.4734244355224866	2.736749051530443	1.8380050830601495	0.44568860731518656	3.475266123982467	3.793878227559026	15.705919186710377	0.0	12.978378577479832	22.45018232715754
21s	1.8009121269795667	1.9535317987574963	2.6986749021438574	0.09875390526807196	5.363234818831472	0.24598700039501561	2.7363809387007576	1.3645994182497216	0.0	1.4364204402628649	3.5479584874492764	2.83513484396883	0.5009516285416742	1.5297877688799513	1.0270406147879485	15.247602973390311	0.0	20.178116134592592	23.417244227385357
22s	1.081172754446588	0.7631807678446503	1.2041296559326704	0.26711326874562763	5.344385321489899	0.19079519196116257	1.0408937694770093	3.436433401878273	0.0	1.6175192385151895	1.0960123804880118	1.4903224438744143	0.2543935892815501	1.369485488965678	1.6259990248245746	22.18948082508321	0.004239893154692502	18.50713362023277	23.34273176315957
23s	3.677893415616338	1.901051200251033	2.5299409026724544	0.3909314366403431	4.661105590711783	0.8929972281784425	1.7402332513989853	1.6173317295120548	0.0	1.5951048585325034	4.999738507400241	4.882066837508499	0.7164897233408294	1.2904659798127713	3.3575649809110404	12.533340306469325	0.002614925997594268	13.64468385544689	23.702996705193243
24s	2.3783783783783785	0.5583605583605583	1.5325215325215324	0.6747846747846749	2.3154143154143156	0.5666765666765666	3.188595188595188	2.806058806058806	0.09266409266409266	1.2474012474012475	2.4104544104544106	3.221859221859222	0.3991683991683992	0.9622809622809623	6.054054054054054	11.536679536679536	0.1378081378081378	17.824769824769827	20.78883278883279
25s	1.5203468237748723	1.327951978246556	2.330970439600845	0.23343907924102372	3.257030962743807	0.4189932191505554	5.592276843356393	2.7662103345960136	0.04702985112914397	1.0662949883280461	3.7127929745953296	3.7598228257244735	0.5181834506229318	0.33006404610635587	2.4780456104047133	10.925461961401318	0.06413161517610542	21.62774590198979	17.41387124081849
27s	1.5394261745691984	3.048582733346306	3.88532139845625	0.3524248124364878	1.8810404099370823	0.8497113575922683	7.634429525848089	1.8377981016626668	0.041080192860694906	0.7502540485611122	2.1988713757540377	3.591273702190223	0.7999827030766902	0.5448530842576377	2.0237400272426544	7.273356251756718	0.17296923309766274	15.035350587014335	21.219000670255777
28s	1.4987417280268431	0.43806505732127876	1.6590548979401623	0.477211296486159	1.5416161804455215	0.23114922173548325	3.7338055736788145	2.169820113710504	0.15099263677882377	2.4568925342529595	2.005778730543387	1.241495013514773	0.43060863081368256	0.5144934290241402	5.415229751141766	13.62475533600522	0.11371050424084257	21.683288284089848	20.404511138037094
29s	1.9195829054427678	2.160518208389288	3.683150327830002	0.03554783158227348	1.8425626036811755	0.4601469310372067	5.622482028596256	1.473260131132001	0.13626668773204834	1.0328619954182794	5.729125523343076	3.742396713800458	0.6280116912868315	0.6319614503515285	3.1835058061458246	7.147089027569319	0.027648313452879377	19.174105379571845	18.388103325697134
30s	1.505981418132502	0.9594559034876424	1.297492055138352	0.2590935773131186	1.7590024897273446	0.6193955832641742	5.734469566625509	2.3581563872639313	0.0769184057648321	2.260996295771512	3.481569945145032	2.2650446329170295	0.5485496832176183	0.23480355444001375	4.833714551747869	10.37183976681578	0.28135943161346477	13.770418800477705	22.377183571847866
31s	1.6980772891680942	2.263468494193794	3.567485246525795	0.09518370454978108	3.3847325337902148	0.8985341709499334	5.198933942509043	1.020369312773653	0.07233961545783361	1.2944983818770228	5.237007424328955	5.480677707976395	1.020369312773653	0.6282124500285551	3.4475537787930706	9.202360555872835	0.16181229773462785	12.884066247858367	21.262135922330096
87s	0.12080212611741967	1.7168113923510937	1.144067194406151	1.3544050139988346	2.53258104401461	0.6608586899364723	2.8210849452126827	1.4240438867018177	0.3453519605474468	1.840455921435982	5.524210167275415	3.04563477964271	1.181018432983244	2.0110000994841037	3.6979662606767763	6.2973437744269	0.8086636442448445	19.43635149155096	18.762701988260876
88s	0.25578173292124057	0.20401638221098947	0.4765457285973112	0.682084621123308	2.656780499687885	0.13854843866567196	0.9698390706597038	2.005146084864725	0.5557162649776952	3.472846028531843	1.6838964083981671	0.8754434311292459	0.33190724867160976	0.8495607557741205	3.858041138228711	15.47022731079003	1.2149632313758925	27.163106530046743	19.09836939145263
89s	2.23272188252733	2.2876465761401836	2.1208872654120015	0.22300749093411681	0.20183170544482384	0.2653590619127028	3.7831864263215014	1.1461393896079832	0.13764260568040446	1.4055427618518226	7.066756663754996	4.194129013473093	0.43344185923396594	2.6284443738584926	5.091452923581884	5.8703247836099415	0.06154212657825776	16.67328409963207	21.617830011381987
8s	2.4374960035807915	0.31204041179103525	1.8837521580663725	0.6586098855425538	1.6382121619029348	0.8363706119317091	3.162606304750943	2.385062983566724	0.24681885031012213	1.3325660208453227	2.2443890274314215	2.675362874864122	0.4284161391393312	0.45782978451307627	5.238186584820001	10.499392544280326	0.01918281220026856	18.453865336658353	22.340303088432766
90s	1.789712828726934	0.5344621872088652	1.3173593972181814	0.40043803017177976	0.13565859797656213	0.10787310200545902	2.2637007011751633	2.6428909991337464	0.1781540624029551	3.3881960675350995	2.5579000702809602	1.6622264354477552	0.2615105503162643	2.1313109850775542	8.221237925567559	9.736364676462415	0.13729303891603878	15.690633018975857	23.365967670758216
91s	1.9917012448132778	2.081968406493412	3.07199534104972	0.2329475140132489	2.3862560966732183	0.2067409186867584	2.719662226104681	1.0337045934337918	0.08153162990463711	0.9070393826890878	4.647302904564316	2.8361359831113053	0.3639804906457014	4.887530028390478	5.254422362961345	8.831622625027299	0.23585935793841448	19.542840503748998	19.851495959816553
92s	1.058742742992696	0.17604095137024783	0.7753292964604532	0.09988139084836756	1.4020850240339597	0.06492290405143891	1.2073163118796428	2.3284849241525687	0.16480429489980647	0.8639740308383794	1.1324052687433672	0.8964354828640988	0.1373369124165054	2.4733129408827015	3.641925213808602	14.41787876896186	0.41076221986391165	24.563331044384793	16.223234908546104
93s	1.8065968655052569	2.0033224769940325	2.9093532099062274	0.35629194080744936	1.53773852980393	0.15300880893571445	3.6776760147762793	0.7617652844870926	0.2131194124461737	1.0492032612734705	3.802268902052504	3.465649522393932	0.410937943998776	3.9782290323285756	5.2088570241972505	7.243874183042252	0.19563269142494916	18.449583597455682	22.986294782399614
94s	1.2787653677992352	0.3851372651142391	1.0512465563794355	0.49067309932703773	1.8886802538342402	0.09731226271569743	1.19790024807774	1.6227847754279683	0.7414920299886241	1.8818272775866558	1.1225175093543125	1.0457641753813682	0.36731952687051983	3.0427214539274408	4.943737065007333	16.512931566179194	0.5057496470717232	23.501596743465687	20.39993969380902
95s	2.114542728635682	1.3961019490254873	2.5043478260869567	0.1295352323838081	4.2530734632683656	0.24227886056971512	2.946926536731634	0.735232383808096	0.14272863568215893	1.2089955022488754	6.024587706146926	3.7085457271364315	0.3010494752623688	2.3328335832083957	3.8656671664167916	9.700749625187406	0.12233883058470765	17.910644677661168	21.583208395802096
96s	1.2890835668153058	0.3354248056509214	1.3022374807624009	0.5419412546203123	2.2795732870315564	0.1881009694434579	0.9641818923220604	3.4108098864817227	0.043407916025413364	1.8139247333043946	3.0319771648053875	2.170395801270668	0.29596306380963655	2.966207595069913	9.34059429383213	8.815753127343042	0.36041724215040183	11.211080857109033	23.90197703326625
97s	3.3425632911392404	0.7803509781357884	1.7854574223245108	0.2049769850402762	0.39736766398158807	0.1078826237054085	2.197209436133487	3.6194620253164556	0.11507479861910241	1.2909953970080552	6.0755897583429235	2.042577675489068	0.19598676639815882	2.32307249712313	5.214326812428078	7.848460874568469	0.11147871116225547	20.691887226697354	21.306818181818183
98s	1.7651296829971181	0.5043227665706052	1.1977665706051874	0.7042507204610952	0.09726224783861671	0.14229106628242075	1.6822766570605188	2.721541786743516	0.18371757925072046	3.0223342939481266	2.7035302593659942	1.539985590778098	0.390850144092219	3.731988472622479	10.693443804034581	8.456412103746398	0.23595100864553317	15.228746397694525	20.713256484149856
99s	0.3001692815134116	1.020924591193871	3.8655520846058535	0.13612327882584946	2.5409678714158566	0.21814628016963056	1.3804296609134221	2.1465593968691645	0.0	2.8900019196872657	5.853300989511527	4.750353396973875	0.32111132440969614	3.575853824540584	2.3071150590740124	11.024240414652448	0.0157065321722134	18.587808240693878	22.83904294863964
9s	1.818650180319423	1.9817963249184267	3.046539584406663	0.39498540271337795	1.954319079512279	0.8827065086725057	4.284732955521209	0.7573415765069552	0.17688476730207797	0.8071440838055985	4.398076592821569	5.170874119869484	0.8552292632663575	0.7796668383994504	3.4295036922548516	10.439635926498369	0.025759917568263783	20.38296410784819	18.2225656877898
