index	Dialister	Sodaliphilus	Pseudoscardovia	Fibrobacter	Bifidobacterium	Pyramidobacter	Eubacterium (T)	Oribacterium	Bacteroidales (RUG11257)	Streptococcus	Pseudoramibacter	Lachnospiraceae	Cryptobacteroides	Bacteroidales (UBA1711)	Treponema (D)	Limosilactobacillus	Limimorpha	Lactobacillus	Prevotella
1s	0.0	1.2073649260488983	0.0	6.222241386744858	0.0	0.0	0.0	0.20266482687249363	0.28315582194242017	0.0	0.0043120175930317795	4.2588360427177205	7.405171546433243	2.6475788021215125	4.093542034984836	0.0	2.316990786655743	0.0	19.07636583157259
2s	0.0	1.0148398241206031	0.0	8.097126256281408	0.0	0.0	0.0	0.11188756281407036	0.2964038944723618	0.003925879396984924	0.0	4.008322864321609	6.3540358040201	3.7766959798994977	3.9003611809045227	0.0	1.9099403266331658	0.009814698492462312	15.929255653266331
3s	0.0	1.3895817002779163	0.0	8.080952041616191	0.0	0.0	0.02137818000427564	0.21200028504240004	0.1745884700349177	0.02315969500463194	0.0	3.7447445307489486	4.835031710967006	2.100406185420081	5.107603506021521	0.0	1.4964726002992945	0.01068909000213782	19.238580488847717
80s	0.0	0.7932804479701353	0.0	8.701819878674755	0.0	0.0	0.0	0.07652823145123659	0.2482501166588894	0.0	0.0	3.9962669155389636	7.214185720951936	1.8553429771348575	5.416705552963136	0.0	2.5216985534297716	0.011199253383107793	14.855809612692486
81s	0.0	0.6598151826582607	0.0	10.783314621297176	0.0	0.0	0.025908973141031175	0.03972709214958114	0.3782710078590552	0.0	0.0	3.09698592279126	7.119785819155368	3.3457120649451597	4.824250798860005	0.0	1.998445461611538	0.0	13.617756282925985
82s	0.0	0.7706900640265592	0.0	15.674650225278633	0.0	0.0	0.0	0.30827602561062367	0.29641925539483044	0.0	0.0	5.442257529049087	10.315390087740099	2.8930519326535453	2.4306378942376097	0.0	5.157695043870049	0.07114062129475932	7.861038653070904
mix1-3s	0.0	1.0966187588269503	0.004984630721940683	6.307219406828944	0.0	0.0	0.024923153609703416	0.1445542909362798	0.3090471047603223	0.023261610035723187	0.0	4.117304976323004	5.813740965356817	2.7099775691617514	4.2817977901470465	0.01993852288776273	1.9872061144803523	0.036553958627565004	17.241837667192822
mix80-82s	0.0	1.0140710501172587	0.03474333362286112	8.027881525232345	0.006514375054286459	0.0	0.013028750108572918	0.06948666724572224	0.24971771041431426	0.015200208460001738	0.00868583340571528	3.6545644054547037	6.473117345609311	2.547120646226005	4.7424650395205425	0.045600625380005214	1.9152262659602188	0.0977156258142969	16.16867888473899
